index,lat,lon,value,timestamp,name,shortname,units
105002,52.469586,-7.343774,2.194971,01-11-2016 21:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,2.423242,01-11-2016 21:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,2.418848,01-11-2016 21:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,2.480371,01-11-2016 21:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,2.392725,01-11-2016 21:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,2.559473,01-11-2016 21:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,2.792383,01-11-2016 21:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,2.100732,01-11-2016 22:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,1.797510,01-11-2016 22:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,2.227686,01-11-2016 22:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,2.109521,01-11-2016 22:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,1.595361,01-11-2016 22:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,1.859033,01-11-2016 22:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,1.828271,01-11-2016 22:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,1.837061,01-11-2016 22:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,1.788721,01-11-2016 22:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,1.872217,01-11-2016 22:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,2.008447,01-11-2016 22:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,1.237207,01-11-2016 23:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,1.202295,01-11-2016 23:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,1.325098,01-11-2016 23:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,1.123193,01-11-2016 23:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,0.832910,01-11-2016 23:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,1.013086,01-11-2016 23:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,1.131982,01-11-2016 23:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,0.789209,01-11-2016 23:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,0.138818,01-11-2016 23:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,0.991357,01-11-2016 23:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,1.206689,01-11-2016 23:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,0.876367,01-11-2016 00:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,0.937891,01-11-2016 00:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,0.986230,01-11-2016 00:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,0.735742,01-11-2016 00:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,0.516016,01-11-2016 00:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,0.731348,01-11-2016 00:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,0.880762,01-11-2016 00:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,0.621484,01-11-2016 00:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,0.472070,01-11-2016 00:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,0.691797,01-11-2016 00:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,0.085352,01-11-2016 00:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,1.191064,02-11-2016 01:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,1.208643,02-11-2016 01:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,1.173486,02-11-2016 01:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,1.213037,02-11-2016 01:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,0.610986,02-11-2016 01:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,1.032861,02-11-2016 01:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,1.120264,02-11-2016 01:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,1.037256,02-11-2016 01:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,0.782373,02-11-2016 01:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,1.010889,02-11-2016 01:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,0.826318,02-11-2016 01:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,0.801416,02-11-2016 02:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,0.889307,02-11-2016 02:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,0.862939,02-11-2016 02:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,0.489404,02-11-2016 02:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,-0.403174,02-11-2016 02:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,0.063135,02-11-2016 02:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,0.656396,02-11-2016 02:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,-0.381201,02-11-2016 02:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,-0.447119,02-11-2016 02:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,-0.183447,02-11-2016 02:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,-0.359229,02-11-2016 02:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,0.558984,02-11-2016 03:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,0.633691,02-11-2016 03:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,0.616113,02-11-2016 03:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,0.176172,02-11-2016 03:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,-0.825781,02-11-2016 03:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,-0.518164,02-11-2016 03:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,0.518945,02-11-2016 03:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,-0.619238,02-11-2016 03:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,-0.061133,02-11-2016 03:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,0.194238,02-11-2016 03:00:00,Temperature,t,Celsius
